Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnote,Measure Start Date,Measure End Date
150026,GOSHEN HOSPITAL,200 HIGH PARK AVE,GOSHEN,IN,46526,ELKHART,5743641000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,3815,1.06,0.15,1.97,,7/1/13,6/30/15
150026,GOSHEN HOSPITAL,200 HIGH PARK AVE,GOSHEN,IN,46526,ELKHART,5743641000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,840,1.37,0.31,2.44,,7/1/13,6/30/15
150026,GOSHEN HOSPITAL,200 HIGH PARK AVE,GOSHEN,IN,46526,ELKHART,5743641000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,46,107.14,58.78,155.49,,7/1/13,6/30/15
150026,GOSHEN HOSPITAL,200 HIGH PARK AVE,GOSHEN,IN,46526,ELKHART,5743641000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,3545,0.33,0.04,0.63,,7/1/13,6/30/15
150026,GOSHEN HOSPITAL,200 HIGH PARK AVE,GOSHEN,IN,46526,ELKHART,5743641000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,2136,0.13,0,0.43,,7/1/13,6/30/15
150026,GOSHEN HOSPITAL,200 HIGH PARK AVE,GOSHEN,IN,46526,ELKHART,5743641000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,498,0.06,0.06,0.06,,7/1/13,6/30/15
150026,GOSHEN HOSPITAL,200 HIGH PARK AVE,GOSHEN,IN,46526,ELKHART,5743641000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.8,0.47,1.13,,7/1/13,6/30/15
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,HENRY,7655210890,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,295,2.7,1.7,4.3,,4/1/12,3/31/15
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,HENRY,7655210890,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,557,6.03,1.99,10.07,,7/1/13,6/30/15
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,HENRY,7655210890,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,263,8.6,0.92,16.27,,7/1/13,6/30/15
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,HENRY,7655210890,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,40,2.27,0,4.58,,7/1/13,6/30/15
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,HENRY,7655210890,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,1968,0.94,0,2.14,,7/1/13,6/30/15
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,HENRY,7655210890,Pressure sores,PSI_3_ULCER,No Different than the National Rate,796,0.86,0,1.96,,7/1/13,6/30/15
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,HENRY,7655210890,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/13,6/30/15
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,HENRY,7655210890,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,1873,0.38,0.06,0.69,,7/1/13,6/30/15
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,HENRY,7655210890,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,1368,0.16,0,0.47,,7/1/13,6/30/15
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,HENRY,7655210890,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,126,0.06,0.06,0.06,,7/1/13,6/30/15
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,HENRY,7655210890,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.84,0.45,1.24,,7/1/13,6/30/15
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,2199420551,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,384,2.5,1.7,3.8,,4/1/12,3/31/15
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,2199420551,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,2278,4.53,1.77,7.28,,7/1/13,6/30/15
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,2199420551,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,406,9.58,3.03,16.12,,7/1/13,6/30/15
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,2199420551,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,247,2.02,0,4.2,,7/1/13,6/30/15
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,2199420551,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,9737,1.59,0.82,2.36,,7/1/13,6/30/15
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,2199420551,Pressure sores,PSI_3_ULCER,No Different than the National Rate,4377,0.09,0,0.73,,7/1/13,6/30/15
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,2199420551,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,74,154.46,107.83,201.09,,7/1/13,6/30/15
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,2199420551,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,9317,0.36,0.11,0.61,,7/1/13,6/30/15
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,2199420551,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,6280,0.25,0,0.5,,7/1/13,6/30/15
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,2199420551,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,1358,0.06,0.06,0.06,,7/1/13,6/30/15
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,2199420551,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.86,0.59,1.12,,7/1/13,6/30/15
150035,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,2199838300,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,654,2.4,1.7,3.5,,4/1/12,3/31/15
150035,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,2199838300,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,Better than the National Rate,2636,2.48,0,5.08,,7/1/13,6/30/15
150035,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,2199838300,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,450,9.07,2.7,15.43,,7/1/13,6/30/15
150035,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,2199838300,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,260,1.99,0,4.15,,7/1/13,6/30/15
150035,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,2199838300,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,10730,1.39,0.65,2.13,,7/1/13,6/30/15
150035,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,2199838300,Pressure sores,PSI_3_ULCER,No Different than the National Rate,4580,0.58,0,1.15,,7/1/13,6/30/15
150035,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,2199838300,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,101,120.24,79.63,160.85,,7/1/13,6/30/15
150035,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,2199838300,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,10092,0.34,0.09,0.58,,7/1/13,6/30/15
150035,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,2199838300,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,7015,0.23,0,0.46,,7/1/13,6/30/15
150035,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,2199838300,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,1434,0.06,0.06,0.06,,7/1/13,6/30/15
150035,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,2199838300,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.71,0.46,0.96,,7/1/13,6/30/15
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,3174625544,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,170,3,1.9,4.8,,4/1/12,3/31/15
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,3174625544,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,497,4.04,0,8.2,,7/1/13,6/30/15
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,3174625544,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,40,11.34,3.22,19.46,,7/1/13,6/30/15
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,3174625544,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,76,2.22,0,4.51,,7/1/13,6/30/15
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,3174625544,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,2351,0.89,0,2.06,,7/1/13,6/30/15
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,3174625544,Pressure sores,PSI_3_ULCER,No Different than the National Rate,402,1.05,0,2.26,,7/1/13,6/30/15
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,3174625544,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/13,6/30/15
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,3174625544,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,2272,0.36,0.05,0.67,,7/1/13,6/30/15
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,3174625544,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,1681,0.14,0,0.44,,7/1/13,6/30/15
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,3174625544,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,181,0.06,0.06,0.06,,7/1/13,6/30/15
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,3174625544,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.74,0.34,1.14,,7/1/13,6/30/15
150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,KNOX,8128825220,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,266,2.8,1.8,4.4,,4/1/12,3/31/15
150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,KNOX,8128825220,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,1307,3.45,0.18,6.71,,7/1/13,6/30/15
150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,KNOX,8128825220,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,197,7.03,0.09,13.96,,7/1/13,6/30/15
150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,KNOX,8128825220,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,236,3.08,0.88,5.29,,7/1/13,6/30/15
150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,KNOX,8128825220,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,6398,2.01,1.12,2.9,,7/1/13,6/30/15
150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,KNOX,8128825220,Pressure sores,PSI_3_ULCER,No Different than the National Rate,1776,0.17,0,1.06,,7/1/13,6/30/15
150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,KNOX,8128825220,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,43,127.46,78.33,176.59,,7/1/13,6/30/15
150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,KNOX,8128825220,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,6147,0.36,0.08,0.65,,7/1/13,6/30/15
150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,KNOX,8128825220,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,4206,0.12,0,0.4,,7/1/13,6/30/15
150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,KNOX,8128825220,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,768,0.06,0.06,0.06,,7/1/13,6/30/15
150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,KNOX,8128825220,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.86,0.56,1.17,,7/1/13,6/30/15
150044,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,8129447701,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,267,3.8,2.6,5.6,,4/1/12,3/31/15
150044,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,8129447701,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,3320,6.65,4.29,9.01,,7/1/13,6/30/15
150044,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,8129447701,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,928,9.06,3.8,14.32,,7/1/13,6/30/15
150044,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,8129447701,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,287,3.38,1.25,5.52,,7/1/13,6/30/15
150044,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,8129447701,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,Worse than the National Rate,12383,3.08,2.41,3.74,,7/1/13,6/30/15
150044,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,8129447701,Pressure sores,PSI_3_ULCER,No Different than the National Rate,4814,0.06,0,0.61,,7/1/13,6/30/15
150044,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,8129447701,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,202,132.14,95.24,169.04,,7/1/13,6/30/15
150044,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,8129447701,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,11779,0.4,0.17,0.63,,7/1/13,6/30/15
150044,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,8129447701,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,8301,0.08,0,0.3,,7/1/13,6/30/15
150044,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,8129447701,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,2040,0.06,0.06,0.06,,7/1/13,6/30/15
150044,BAPTIST HEALTH FLOYD,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,8129447701,Serious complications,PSI_90_SAFETY,Worse than the National Rate,Not Available,1.32,1.09,1.55,,7/1/13,6/30/15
150045,DEKALB HEALTH,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,2609254600,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,40,3,1.7,5.1,,4/1/12,3/31/15
150045,DEKALB HEALTH,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,2609254600,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,124,5.74,0.77,10.71,,7/1/13,6/30/15
150045,DEKALB HEALTH,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,2609254600,Blood stream infection after surgery,PSI_13_POST_SEPSIS,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/13,6/30/15
150045,DEKALB HEALTH,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,2609254600,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/13,6/30/15
150045,DEKALB HEALTH,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,2609254600,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,1260,1.52,0.14,2.89,,7/1/13,6/30/15
150045,DEKALB HEALTH,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,2609254600,Pressure sores,PSI_3_ULCER,No Different than the National Rate,301,0.39,0,1.75,,7/1/13,6/30/15
150045,DEKALB HEALTH,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,2609254600,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,7/1/13,6/30/15
150045,DEKALB HEALTH,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,2609254600,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,1244,0.39,0.07,0.72,,7/1/13,6/30/15
150045,DEKALB HEALTH,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,2609254600,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,1030,0.16,0,0.48,,7/1/13,6/30/15
150045,DEKALB HEALTH,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,2609254600,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,47,0.06,0.06,0.06,,7/1/13,6/30/15
150045,DEKALB HEALTH,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,2609254600,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.94,0.47,1.41,,7/1/13,6/30/15
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,8122320021,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,No Different than the National Rate,64,3.4,2,5.5,,4/1/12,3/31/15
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,8122320021,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,1150,2.43,0,6.03,,7/1/13,6/30/15
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,8122320021,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,139,12.64,5.12,20.15,,7/1/13,6/30/15
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,8122320021,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,99,2.19,0,4.46,,7/1/13,6/30/15
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,8122320021,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,4853,1.14,0.13,2.15,,7/1/13,6/30/15
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,8122320021,Pressure sores,PSI_3_ULCER,No Different than the National Rate,1866,0.57,0,1.47,,7/1/13,6/30/15
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,8122320021,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,44,121.31,70.98,171.64,,7/1/13,6/30/15
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,8122320021,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,4742,0.37,0.08,0.65,,7/1/13,6/30/15
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,8122320021,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,3390,0.13,0,0.41,,7/1/13,6/30/15
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,8122320021,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,639,0.06,0.06,0.06,,7/1/13,6/30/15
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,8122320021,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,0.67,0.33,1.01,,7/1/13,6/30/15
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,ALLEN,2604253000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/12,3/31/15
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,ALLEN,2604253000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,553,4.26,0,8.53,,7/1/13,6/30/15
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,ALLEN,2604253000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,43,12.57,4.6,20.53,,7/1/13,6/30/15
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,ALLEN,2604253000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,41,2.25,0,4.55,,7/1/13,6/30/15
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,ALLEN,2604253000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,2536,1.92,0.76,3.08,,7/1/13,6/30/15
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,ALLEN,2604253000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,755,0.9,0,2.03,,7/1/13,6/30/15
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,ALLEN,2604253000,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,No Different than the National Rate,31,149.78,98.75,200.81,,7/1/13,6/30/15
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,ALLEN,2604253000,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,No Different than the National Rate,2449,0.4,0.1,0.7,,7/1/13,6/30/15
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,ALLEN,2604253000,Infections from a large venous catheter,PSI_7_CVCBI,No Different than the National Rate,1732,0.13,0,0.41,,7/1/13,6/30/15
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,ALLEN,2604253000,Broken hip from a fall after surgery,PSI_8_POST_HIP,No Different than the National Rate,502,0.06,0.06,0.06,,7/1/13,6/30/15
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,ALLEN,2604253000,Serious complications,PSI_90_SAFETY,No Different than the National Rate,Not Available,1,0.6,1.39,,7/1/13,6/30/15
150048,REID HEALTH,1100 REID PKWY,RICHMOND,IN,47374,WAYNE,7659833000,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,Worse than the National Rate,464,4.2,3.1,5.8,,4/1/12,3/31/15
150048,REID HEALTH,1100 REID PKWY,RICHMOND,IN,47374,WAYNE,7659833000,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,No Different than the National Rate,2599,3.85,1.31,6.38,,7/1/13,6/30/15
150048,REID HEALTH,1100 REID PKWY,RICHMOND,IN,47374,WAYNE,7659833000,Blood stream infection after surgery,PSI_13_POST_SEPSIS,No Different than the National Rate,179,12.18,4.8,19.57,,7/1/13,6/30/15
150048,REID HEALTH,1100 REID PKWY,RICHMOND,IN,47374,WAYNE,7659833000,A wound that splits open  after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,No Different than the National Rate,196,2.03,0,4.22,,7/1/13,6/30/15
150048,REID HEALTH,1100 REID PKWY,RICHMOND,IN,47374,WAYNE,7659833000,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,No Different than the National Rate,10458,1.96,1.21,2.71,,7/1/13,6/30/15
150048,REID HEALTH,1100 REID PKWY,RICHMOND,IN,47374,WAYNE,7659833000,Pressure sores,PSI_3_ULCER,No Different than the National Rate,2716,0.33,0,1.02,,7/1/13,6/30/15
